# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,sps,target_agent_return
314,1784701159.3651664,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.09507492184638977,0.0010071004508063197,0.15939241409068927,1.432698741555214,3142000,7790,25136,1571,241.88156,0.015532847552094609,-0.011610411440415191,-3.128464624285698,258.81137,0.017863401648355648,-0.007320658095522958,-3.20296747982502,,,0.95,0.88,6.315970997127682,5.58128236864997,1.1997316767283568,,,39.26645596623748,
315,1784701430.035274,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.18366864323616028,0.0011233796831220388,0.2505726198432967,1.424937967211008,3152000,7800,25216,1576,235.14075,0.01914565419428982,0.011318690395455633,-3.1560424640774727,292.7385,0.03269889357034117,-0.00616421133690892,-3.2306450083851814,,,0.95,0.88,5.781219103138655,6.522100669122667,0.919716607974178,1.0,625.0325,36.94534301991465,625.0325
316,1784701680.5362155,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.4070957899093628,0.0002049736212939024,0.3412226075306535,1.4382038302719593,3162000,7820,25296,1581,372.34213,0.02728892833692953,-0.0015743572075734846,-3.1715966016054153,247.16264,0.03243514563655481,-0.006177641873364337,-3.1732132807374,,,0.95,0.88,4.87294137861676,5.571886810191762,0.9841151092866053,,,39.92000962682908,
317,1784701932.5671716,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.08522726595401764,-0.008468693820759654,0.09359894879162312,1.4445687904953957,3172000,7839,25376,1586,322.2969,0.021723596524680033,-0.010513149439020708,-3.2088073641061783,379.87927,0.018342633440624923,-0.007968659843299974,-3.2010991871356964,,,0.95,0.88,4.770450400581215,5.841731683403209,0.9047569787092478,,,39.67766594650176,
318,1784702185.949415,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.2850119471549988,-0.0002187576610594988,0.23693367862142622,1.444009155035019,3182000,7854,25456,1591,358.46912,0.01487544528208673,-0.001557706404128112,-3.2150401696562767,368.95218,0.02765848330454901,-0.009155517938779667,-3.210816666483879,,,0.95,0.88,5.712907748786963,5.052827383634934,0.8313998230330139,,,39.46606429839803,
319,1784702438.6652715,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.09427186101675034,-0.0037000656593590975,0.01844722163514234,1.4342287555336952,3192000,7869,25536,1596,304.5017,0.01779435685602948,-0.005585071128734853,-3.202616661787033,286.06293,0.007474217360140756,0.0112040040348802,-3.1740962862968445,,,0.95,0.88,6.100467809833306,7.346792170015631,1.0102831046155365,,,39.57013419356154,
320,1784702709.5721095,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.005979720503091812,-0.001018812763504684,0.07228836393915117,1.4427320398390293,3202000,7883,25616,1601,255.3453,0.008319709289935417,0.0013863908498024102,-3.233376696705818,218.31071,0.008354654652066529,0.040176770115067484,-3.227900356054306,,,0.95,0.88,7.308787700437076,9.298796572333773,0.8876332283367498,1.0,588.42523,36.91305743948468,588.42523
321,1784702959.9808185,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.07758943736553192,-0.013765542302280664,0.15514896519016474,1.4383491091430187,3212000,7894,25696,1606,267.6878,0.007294413022464141,0.0006348547804009286,-3.23062601685524,205.87273,0.01456137900822796,-0.019059063186432468,-3.2792618423700333,,,0.95,0.88,6.734794124178338,5.0500171743919875,1.0355923658379085,,,39.9347135308513,
322,1784703211.722027,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.12296842038631439,-4.41313604824245e-05,0.06008326658047736,1.435987576842308,3222000,7906,25776,1611,299.5298,0.018764975480735302,-0.0020641808596337796,-3.2847272604703903,248.36787,0.011521556851221249,-0.0110917913261801,-3.207531102001667,,,0.95,0.88,6.266961091985599,5.619021358586746,0.6528065343739977,,,39.72333332025203,
323,1784703461.5426176,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.030890002846717834,-5.918749957345426e-05,0.14195616164943203,1.4454279020428658,3232000,7919,25856,1616,346.60608,0.01631258096313104,-0.0003390483761904761,-3.2098439782857895,245.41199,0.014609185775043443,-0.001197369707369944,-3.230213277041912,,,0.95,0.88,7.803924691891773,5.0555197888952845,1.0225194879150608,,,40.02872658937358,
324,1784703712.6111634,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.07847926020622253,-0.004699861456174403,0.14404557750094682,1.4370090663433075,3242000,7929,25936,1621,306.26697,0.008045919690630399,-0.018819009070739412,-3.2303100153803825,237.51505,0.01257043328951113,-0.009480130165684386,-3.238895907998085,,,0.95,0.88,6.11201695462941,5.064712984592617,0.7415439753739235,,,39.8297599291183,
325,1784703986.2185225,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.5320310592651367,-0.0023368833353742957,0.05994599706900772,1.4372161962091923,3252000,7944,26016,1626,298.93933,0.006715999174048193,-0.0020054371648257074,-3.170926108956337,267.80725,0.006541467548231594,-0.011593628754781093,-3.219665139913559,,,0.95,0.88,7.389128115464221,7.378390683011246,1.2364084112690756,1.0,523.0789,36.54872450656735,523.0789
326,1784704237.3718271,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.0003094729036092758,-0.005075132357887924,0.15447528014192358,1.4420425668358803,3262000,7960,26096,1631,298.7898,0.006532456842251122,-0.012589586540798337,-3.186732269823551,297.15417,0.016271511907689273,-0.01205716247932287,-3.2304335832595825,,,0.95,0.88,5.79650922891385,6.345293251026335,1.0201070616158927,,,39.81631840356219,
327,1784704489.285567,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.44409507513046265,-0.018462344887666404,0.3750104149803519,1.4400555938482285,3272000,7985,26176,1636,301.08606,0.009505405207164586,-0.012296049655560637,-3.2108993232250214,195.18655,0.03344669076614082,0.003281420737039298,-3.181656427681446,,,0.95,0.88,5.81051533143277,6.716455671574494,0.9415818145576537,,,39.69612804616762,
328,1784704741.0039275,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.19395658373832703,-0.0030512349912896752,0.2131153786322102,1.439657524228096,3282000,8000,26256,1641,315.10443,0.007854216877603903,-0.009052863133547362,-3.240070641040802,335.32855,0.026923017867375165,-0.015824101993587192,-3.1913565322756767,,,0.95,0.88,5.579476106103846,4.55930476052017,0.9746467086517636,,,39.72693941238518,
329,1784704994.4551783,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.041049204766750336,0.0002024819841608405,0.06763765681535006,1.4455554969608784,3292000,8015,26336,1646,305.16635,0.031568640435580164,-0.010271237798406219,-3.2357025295495987,394.112,0.012298234578338452,-0.006555304426001385,-3.233669266104698,,,0.95,0.88,6.065240077116335,4.599901896443295,0.9188776494324902,,,39.45531875003932,
330,1784705269.995456,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.3533545434474945,-0.0001978356158360839,0.4619852970354259,1.4512190856039524,3302000,8043,26416,1651,261.3857,0.0360511964536272,0.027458000309479758,-3.3248595744371414,194.94052,0.041683964314870536,-0.004236915614455938,-3.283013440668583,,,0.95,0.88,6.659051152724782,5.882332749129816,0.9847953308628249,1.0,563.35376,36.29233491132539,563.35376
331,1784705528.6441262,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.2882503271102905,-0.008455726667307317,0.5052596144378185,1.4495130963623524,3312000,8078,26496,1656,214.71658,0.053089075488969684,-0.004559859822620638,-3.32369926571846,233.64554,0.04527313896687701,-0.015188716322882101,-3.2468977123498917,,,0.95,0.88,6.749812517991039,6.3788325532040835,0.8704695209421749,,,38.662484399993474,
332,1784705780.9942398,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.1813683658838272,-0.003206640772987157,0.017291369411395863,1.4474641494452953,3322000,8094,26576,1661,312.2531,0.007924726378405467,-0.0028176105188322254,-3.2259838730096817,277.83133,0.007011790614342317,-0.0011293964853393845,-3.19875930249691,,,0.95,0.88,6.939131043410333,8.654807767803218,0.7575657989048368,,,39.62748314087233,
333,1784706034.1873085,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.5335979461669922,0.00043159478809684515,0.3001396906329319,1.43999732285738,3332000,8113,26656,1666,233.05025,0.03547284851083532,0.0031674469937570393,-3.2224391400814056,273.5502,0.029329928511288017,-0.00454059195908485,-3.204085186123848,,,0.95,0.88,7.58315334789801,6.723353017363436,0.8524121982524806,,,39.495551635688564,
334,1784706288.282006,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.17845338582992554,-0.0031603265088051558,0.26379407732747495,1.4378079548478127,3342000,8136,26736,1671,316.66956,0.04962465295102447,-0.013224726950284094,-3.256810672581196,245.71355,0.030376853654161096,-0.003152542719021767,-3.2523858547210693,,,0.95,0.88,7.552543756546181,6.458370049334184,1.46949456812648,,,39.3554060042129,
335,1784706560.6739018,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.015670262277126312,-6.120471516624093e-05,0.2250027690315619,1.4345431104302406,3352000,8159,26816,1676,295.9793,0.0353611254831776,-0.01099451475602109,-3.233321078121662,173.4414,0.019727658334886655,0.0069694319874997746,-3.2007922008633614,,,0.95,0.88,5.268146037547931,5.943977644420584,0.8406753353539911,1.0,635.968,36.71181188399935,635.968
336,1784706814.423685,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.00042491964995861053,-0.0015703461831435561,0.17057674459647387,1.4311924315989017,3362000,8175,26896,1681,331.0776,0.02628875634400174,-0.011874956712745188,-3.186573624610901,199.97723,0.02007132355356589,0.00508381545660086,-3.25921481102705,,,0.95,0.88,4.90807013586242,6.430075854915245,1.370386900682393,,,39.408901502362646,
337,1784707068.8475652,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.18438425660133362,0.00024368497543036938,0.19886285410029814,1.4264458678662777,3372000,8194,26976,1686,225.96353,0.04180386266671121,0.0008974270676844753,-3.2232281267642975,292.21378,0.01502595488273073,-0.0005694531755580101,-3.1582649052143097,,,0.95,0.88,6.339008100761392,6.1173612072806405,1.6653846673559753,,,39.304486130112274,
338,1784707320.5339384,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.05730418488383293,-0.001175287994556129,0.19881030905526131,1.425243429839611,3382000,8217,27056,1691,234.29562,0.007503736735088751,0.013029715035031586,-3.161429211497307,223.01787,0.016920605616178364,-0.010505950584047241,-3.158925734460354,,,0.95,0.88,6.758486318488517,5.515458864341159,1.2350733850962228,,,39.7319878884201,
339,1784707572.6001968,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.1839141547679901,-0.001755245728418231,0.11932155850809067,1.424557663500309,3392000,8240,27136,1696,258.47534,0.028256902587600052,-0.01046998224046547,-3.170137047767639,293.12897,0.01451467645529192,-0.005069148707661952,-3.1585607156157494,,,0.95,0.88,5.140643784604373,6.305680910011072,0.9205489169802508,,,39.67210953717863,
340,1784707843.5994463,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.16477596759796143,-1.6445759683847427e-05,0.142178496113047,1.4343158602714539,3402000,8260,27216,1701,242.46646,0.027953812677878886,-0.008790007090283325,-3.149004489183426,337.8244,0.016424036206444725,0.006403190403943881,-3.1958546712994576,,,0.95,0.88,4.876615258884896,6.984964572395626,0.6800657099582333,1.0,609.8963,36.90047050422489,609.8963
341,1784708095.1272845,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.1943519562482834,-0.004000660846941173,0.309963071369566,1.433130044490099,3412000,8279,27296,1706,213.76543,0.028156762331491336,-0.007566621599835344,-3.113719515502453,330.06174,0.030888389272149652,-0.0013516819417418446,-3.187953121960163,,,0.95,0.88,6.432529608121937,18.098582134489995,1.27666055440341,,,39.75703068509711,
342,1784708350.237671,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.01084776222705841,-2.7594855055212975e-05,0.11745969101320952,1.4269070476293564,3422000,8306,27376,1711,335.45367,0.023961002530995756,0.00639736135781277,-3.1078779846429825,323.5318,0.015043320192489773,-0.01191515231039375,-3.112978719174862,,,0.95,0.88,5.787941072216332,6.3078469003011985,0.8811468927941842,,,39.19871806424924,
343,1784708605.2656007,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.1454664021730423,0.00032541080145165324,0.13540044624824077,1.4206294976174831,3432000,8324,27456,1716,239.49597,0.05020158435218036,0.011799684412835632,-3.171998471021652,325.3458,0.02165562767186202,0.004322591982599988,-3.1807262152433395,,,0.95,0.88,31.254846504482924,8.379959254952265,1.2571215366604251,,,39.211391055188784,
344,1784708858.3041432,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.13829903304576874,-0.0009934408590197563,0.3319367775693536,1.4189804457128048,3442000,8345,27536,1721,274.1489,0.032596490695141256,-0.011855873453896493,-3.0847135856747627,315.36896,0.030047384090721607,-0.00406072771147592,-3.08934336155653,,,0.95,0.88,8.02372871136864,5.450608124759116,1.0891832876479466,,,39.51967074328083,
345,1784709127.953644,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.253675639629364,-0.0031825759215280414,0.21840306639205664,1.42479083314538,3452000,8363,27616,1726,210.31961,0.01813982828753069,-0.012107528931665001,-3.0830150172114372,289.6226,0.024483124900143594,0.002295446793141309,-3.131666488945484,,,0.95,0.88,7.9628882101695915,8.570389101538643,1.4779515574425046,1.0,642.63617,37.085179150255144,642.63617
346,1784709383.9738405,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.41934698820114136,0.0002670362591743469,0.31568304868415,1.418540183454752,3462000,8392,27696,1731,328.79706,0.025817347632255405,-0.013457642917273915,-3.1537613347172737,352.86237,0.03329073585337028,-0.004759962950629415,-3.136136904358864,,,0.95,0.88,4.265099115872156,6.5810461827116065,1.2446220668595822,,,39.059422736651584,
347,1784709644.429556,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.22448565065860748,0.000839856977108866,0.24344726896379143,1.4316595271229744,3472000,8417,27776,1736,340.31015,0.0194028350233566,-0.01145706119496026,-3.0907273665070534,309.4571,0.029593206709250808,-0.009433766863367055,-3.0975767225027084,,,0.95,0.88,5.418423996862204,5.712931117881715,1.1275222094197204,,,38.3942396090475,
348,1784709898.503215,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.023693017661571503,-0.009622775483876467,0.0443846280395519,1.4290880784392357,3482000,8436,27856,1741,274.9249,0.006047930539352819,-0.005868140674010647,-3.088968001306057,289.86316,0.011178264234331436,-0.012937510364736227,-3.147490970790386,,,0.95,0.88,6.53069594760662,5.441186338132718,1.023715031068755,,,39.35866779337549,
349,1784710148.4432635,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.48897695541381836,-0.002609531278721988,0.2447347384877503,1.4106989167630672,3492000,8454,27936,1746,282.43005,0.03857049794169143,-0.0153706065921142,-3.1139556244015694,309.2426,0.03424351668218151,-0.0009083459190151189,-3.1878450587391853,,,0.95,0.88,5.9157159790085885,5.510637652973532,0.979551716146059,,,40.00959314016119,
